ICB23CD,ICB23NM,Der_Financial_Year,EC_Department_Type,mh_snomed,mhsds_flag,attends,left_b4_completion
E54000037,NHS Devon Integrated Care Board,2023/24,1,0,0,60979,4883
E54000028,NHS North Central London Integrated Care Board,2020/21,1,0,1,14730,361
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2023/24,3,1,1,50,2
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2020/21,1,1,1,1659,59
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2019/20,3,0,1,5235,107
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2023/24,4,0,0,31,0
E54000032,NHS Kent and Medway Integrated Care Board,2021/22,3,1,1,265,2
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2019/20,4,1,1,1,0
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2021/22,4,0,0,57,0
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2022/23,3,0,1,17889,909
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2020/21,1,0,1,50454,1784
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,4,1,1,5,0
E54000027,NHS North West London Integrated Care Board,2022/23,4,1,1,16,0
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2023/24,1,1,0,95,0
E54000037,NHS Devon Integrated Care Board,2022/23,4,0,1,32,4
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2021/22,1,1,1,2558,62
E54000050,NHS North East and North Cumbria Integrated Care Board,2020/21,1,0,0,94968,1293
E54000028,NHS North Central London Integrated Care Board,2022/23,3,1,0,143,3
E54000027,NHS North West London Integrated Care Board,2021/22,3,0,1,18214,1522
E54000026,NHS Mid and South Essex Integrated Care Board,2023/24,3,0,0,6113,128
E54000031,NHS South West London Integrated Care Board,2021/22,3,1,0,27,0
E54000054,NHS West Yorkshire Integrated Care Board,2022/23,3,1,0,45,3
E54000034,NHS Frimley Integrated Care Board,2019/20,5,1,1,16,0
E54000032,NHS Kent and Medway Integrated Care Board,2020/21,4,0,1,14,0
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2023/24,3,0,1,7147,76
E54000028,NHS North Central London Integrated Care Board,2022/23,5,0,0,149,2
E54000057,NHS Greater Manchester Integrated Care Board,2021/22,1,0,1,102809,17240
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2023/24,3,1,1,16,2
E54000041,NHS Dorset Integrated Care Board,2021/22,1,1,1,901,30
E54000059,NHS Northamptonshire Integrated Care Board,2019/20,1,0,1,18518,891
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,5,1,0,6,0
E54000034,NHS Frimley Integrated Care Board,2020/21,1,1,0,95,0
E54000064,NHS Sussex Integrated Care Board,2021/22,4,0,0,175,2
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2020/21,4,0,1,52,1
E54000041,NHS Dorset Integrated Care Board,2021/22,4,0,1,17,0
E54000055,NHS Birmingham and Solihull Integrated Care Board,2020/21,3,0,0,1310,19
E54000061,NHS South Yorkshire Integrated Care Board,2022/23,4,0,0,198,16
E54000043,NHS Gloucestershire Integrated Care Board,2021/22,1,0,0,27232,220
E54000062,NHS Black Country Integrated Care Board,2019/20,1,1,0,178,1
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2020/21,4,0,0,9,0
E54000043,NHS Gloucestershire Integrated Care Board,2021/22,3,0,1,3597,62
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2021/22,1,0,0,101223,2907
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,5,0,1,258,7
E54000061,NHS South Yorkshire Integrated Care Board,2023/24,3,1,1,18,0
E54000030,NHS South East London Integrated Care Board,2023/24,3,0,0,68308,3011
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2020/21,5,0,0,129,0
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2019/20,1,1,1,1839,402
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2019/20,5,0,1,1,0
E54000059,NHS Northamptonshire Integrated Care Board,2022/23,5,0,1,4,0
E54000022,NHS Norfolk and Waveney Integrated Care Board,2020/21,3,0,1,943,3
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2022/23,5,0,0,5,0
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2019/20,3,1,1,95,1
E54000063,NHS Surrey Heartlands Integrated Care Board,2020/21,1,1,1,829,6
E54000027,NHS North West London Integrated Care Board,2021/22,1,1,0,272,6
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2021/22,3,1,0,1,0
E54000026,NHS Mid and South Essex Integrated Care Board,2021/22,4,0,0,43,2
E54000027,NHS North West London Integrated Care Board,2021/22,1,0,1,29440,1682
E54000027,NHS North West London Integrated Care Board,2023/24,4,1,0,11,0
E54000029,NHS North East London Integrated Care Board,2019/20,1,1,0,237,5
E54000022,NHS Norfolk and Waveney Integrated Care Board,2020/21,1,1,1,1344,27
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2022/23,4,0,1,12,2
E54000028,NHS North Central London Integrated Care Board,2023/24,4,0,0,16482,686
E54000034,NHS Frimley Integrated Care Board,2023/24,5,0,1,2109,21
E54000029,NHS North East London Integrated Care Board,2023/24,5,1,0,6,0
E54000055,NHS Birmingham and Solihull Integrated Care Board,2021/22,4,0,0,80,3
E54000050,NHS North East and North Cumbria Integrated Care Board,2021/22,5,0,1,1,0
E54000030,NHS South East London Integrated Care Board,2022/23,5,0,1,40,3
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2022/23,5,0,0,14,0
E54000030,NHS South East London Integrated Care Board,2022/23,1,0,0,130943,4455
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2021/22,1,0,1,19342,698
E54000059,NHS Northamptonshire Integrated Care Board,2019/20,1,0,0,41433,1166
E54000059,NHS Northamptonshire Integrated Care Board,2020/21,3,1,1,196,1
E54000061,NHS South Yorkshire Integrated Care Board,2021/22,3,1,0,6,0
E54000061,NHS South Yorkshire Integrated Care Board,2020/21,1,0,1,28584,1446
E54000022,NHS Norfolk and Waveney Integrated Care Board,2022/23,3,0,0,5318,47
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2019/20,1,1,1,1062,19
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2020/21,3,1,0,19,0
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2023/24,5,0,1,6,0
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2019/20,1,1,0,215,9
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2020/21,4,0,0,53,0
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2020/21,3,0,0,23895,417
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2023/24,1,0,0,123690,6082
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2022/23,3,1,0,9,0
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2022/23,1,1,0,86,4
E54000043,NHS Gloucestershire Integrated Care Board,2019/20,3,0,0,13861,402
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,5,0,0,430,3
E54000031,NHS South West London Integrated Care Board,2020/21,1,1,1,926,9
E54000034,NHS Frimley Integrated Care Board,2020/21,1,0,0,31557,176
E54000054,NHS West Yorkshire Integrated Care Board,2022/23,3,0,0,19637,1143
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2023/24,3,1,1,6,0
E54000038,NHS Somerset Integrated Care Board,2020/21,4,0,1,15,1
E54000043,NHS Gloucestershire Integrated Care Board,2022/23,3,1,1,18,0
E54000013,NHS Lincolnshire Integrated Care Board,2021/22,3,1,1,150,4
E54000063,NHS Surrey Heartlands Integrated Care Board,2021/22,4,1,1,1,0
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2022/23,3,1,0,20,0
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2020/21,5,0,0,84,1
E54000030,NHS South East London Integrated Care Board,2020/21,1,1,1,1749,41
E54000037,NHS Devon Integrated Care Board,2022/23,1,0,0,61200,6906
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2020/21,1,1,0,615,8
E54000022,NHS Norfolk and Waveney Integrated Care Board,2023/24,1,0,0,53780,1317
E54000057,NHS Greater Manchester Integrated Care Board,2020/21,1,0,0,154009,2362
E54000054,NHS West Yorkshire Integrated Care Board,2020/21,4,0,0,1812,5
E54000022,NHS Norfolk and Waveney Integrated Care Board,2023/24,3,1,1,6,0
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,5,1,0,73,0
E54000043,NHS Gloucestershire Integrated Care Board,2021/22,5,0,0,3,0
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2023/24,5,0,1,3,0
E54000013,NHS Lincolnshire Integrated Care Board,2020/21,3,0,1,8022,104
E54000026,NHS Mid and South Essex Integrated Care Board,2022/23,4,0,0,64,3
E54000013,NHS Lincolnshire Integrated Care Board,2021/22,3,0,0,42264,1641
E54000030,NHS South East London Integrated Care Board,2023/24,1,1,1,1433,56
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2022/23,4,0,1,19,0
E54000041,NHS Dorset Integrated Care Board,2021/22,3,0,1,2693,11
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2022/23,4,0,1,10,1
E54000030,NHS South East London Integrated Care Board,2023/24,5,0,1,81,0
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2023/24,3,0,1,7520,169
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2023/24,4,0,1,72,0
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2019/20,3,0,1,503,20
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2019/20,5,0,1,105,0
E54000062,NHS Black Country Integrated Care Board,2023/24,1,0,1,27631,2210
E54000043,NHS Gloucestershire Integrated Care Board,2023/24,1,1,1,393,21
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2022/23,1,1,1,786,8
E54000013,NHS Lincolnshire Integrated Care Board,2021/22,1,0,1,11475,869
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2020/21,1,1,1,887,6
E54000031,NHS South West London Integrated Care Board,2022/23,5,1,1,4,0
E54000054,NHS West Yorkshire Integrated Care Board,2020/21,4,1,1,1,0
E54000041,NHS Dorset Integrated Care Board,2022/23,3,0,0,10820,64
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2019/20,4,0,0,105,0
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2022/23,1,0,1,33889,2139
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2021/22,4,0,1,45,0
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2022/23,1,1,0,164,7
E54000037,NHS Devon Integrated Care Board,2022/23,3,0,0,21674,747
E54000043,NHS Gloucestershire Integrated Care Board,2020/21,1,1,1,290,14
E54000064,NHS Sussex Integrated Care Board,2022/23,5,0,1,11,0
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2022/23,5,1,1,1,0
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2020/21,4,0,0,750,1
E54000029,NHS North East London Integrated Care Board,2021/22,5,0,1,217,6
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2023/24,3,1,0,5,0
E54000043,NHS Gloucestershire Integrated Care Board,2019/20,3,1,0,11,0
E54000054,NHS West Yorkshire Integrated Care Board,2022/23,3,0,1,5847,386
E54000062,NHS Black Country Integrated Care Board,2021/22,4,0,1,12,0
E54000013,NHS Lincolnshire Integrated Care Board,2021/22,3,1,0,70,1
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2022/23,1,1,1,2785,65
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2021/22,1,0,0,67975,6906
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2020/21,5,0,1,91,0
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2022/23,5,0,0,15,0
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2022/23,1,0,0,11886,605
E54000013,NHS Lincolnshire Integrated Care Board,2022/23,1,0,0,34748,1055
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2021/22,3,1,1,23,1
E54000028,NHS North Central London Integrated Care Board,2021/22,1,0,0,99335,7053
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2023/24,1,0,1,22591,1536
E54000027,NHS North West London Integrated Care Board,2020/21,4,0,1,645,10
E54000034,NHS Frimley Integrated Care Board,2021/22,3,0,1,432,18
E54000064,NHS Sussex Integrated Care Board,2020/21,1,0,0,57847,1134
E54000061,NHS South Yorkshire Integrated Care Board,2021/22,4,0,0,211,4
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2022/23,3,1,1,32,0
E54000031,NHS South West London Integrated Care Board,2022/23,5,0,1,290,1
E54000027,NHS North West London Integrated Care Board,2023/24,5,1,0,7,0
E54000058,NHS Derby and Derbyshire Integrated Care Board,2023/24,1,0,0,74455,3611
E54000022,NHS Norfolk and Waveney Integrated Care Board,2021/22,4,0,1,29,2
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2019/20,3,0,0,35233,960
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2019/20,3,0,1,14978,280
E54000037,NHS Devon Integrated Care Board,2019/20,3,1,0,19,0
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2022/23,5,1,1,1,0
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2019/20,1,1,1,539,12
E54000013,NHS Lincolnshire Integrated Care Board,2019/20,3,1,1,73,2
E54000037,NHS Devon Integrated Care Board,2020/21,3,0,0,6546,57
E54000037,NHS Devon Integrated Care Board,2022/23,4,0,0,124,6
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2021/22,1,1,1,683,15
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2022/23,3,0,1,7859,303
E54000057,NHS Greater Manchester Integrated Care Board,2022/23,4,1,0,25,0
E54000043,NHS Gloucestershire Integrated Care Board,2021/22,4,0,1,10,1
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2020/21,3,1,1,39,1
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2019/20,3,1,0,7,0
E54000061,NHS South Yorkshire Integrated Care Board,2021/22,4,1,1,1,0
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2020/21,3,1,0,2,0
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2020/21,3,1,0,93,0
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2022/23,1,1,0,27,0
E54000038,NHS Somerset Integrated Care Board,2020/21,3,0,1,4638,51
E54000022,NHS Norfolk and Waveney Integrated Care Board,2022/23,1,0,0,53214,1951
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2019/20,1,1,1,1193,42
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2022/23,5,0,1,44,2
E54000026,NHS Mid and South Essex Integrated Care Board,2023/24,3,1,1,12,0
E54000029,NHS North East London Integrated Care Board,2023/24,1,1,0,136,7
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2021/22,4,0,1,26,0
E54000031,NHS South West London Integrated Care Board,2022/23,1,0,0,129814,3936
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2023/24,4,0,1,24,1
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2019/20,4,0,0,120,1
E54000029,NHS North East London Integrated Care Board,2021/22,4,0,0,209,7
E54000062,NHS Black Country Integrated Care Board,2022/23,1,1,0,153,2
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2022/23,3,1,1,3,0
E54000061,NHS South Yorkshire Integrated Care Board,2023/24,1,1,0,222,5
E54000041,NHS Dorset Integrated Care Board,2020/21,5,0,0,2,0
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2023/24,5,0,1,11,0
E54000032,NHS Kent and Medway Integrated Care Board,2019/20,1,1,0,203,0
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2021/22,1,1,0,578,16
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2019/20,3,0,0,17827,138
E54000028,NHS North Central London Integrated Care Board,2020/21,5,0,1,9,1
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2021/22,1,0,0,25807,1635
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2019/20,3,0,1,6041,120
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2020/21,1,1,0,216,1
E54000031,NHS South West London Integrated Care Board,2020/21,4,0,0,4246,43
E54000037,NHS Devon Integrated Care Board,2023/24,1,1,1,1406,110
E54000041,NHS Dorset Integrated Care Board,2022/23,5,0,0,23,0
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2021/22,3,1,1,6,1
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2023/24,1,1,0,413,5
E54000062,NHS Black Country Integrated Care Board,2023/24,1,0,0,91796,3703
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2021/22,1,0,1,20224,1086
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2020/21,1,1,1,665,4
E54000030,NHS South East London Integrated Care Board,2019/20,4,0,0,264,6
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2021/22,1,0,1,21628,2049
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2020/21,1,0,1,11810,396
E54000063,NHS Surrey Heartlands Integrated Care Board,2022/23,1,0,1,24751,1025
E54000055,NHS Birmingham and Solihull Integrated Care Board,2022/23,1,1,1,2415,108
E54000027,NHS North West London Integrated Care Board,2019/20,3,0,0,116262,3317
E54000013,NHS Lincolnshire Integrated Care Board,2022/23,4,0,0,64,5
E54000050,NHS North East and North Cumbria Integrated Care Board,2022/23,4,1,1,4,1
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2020/21,4,0,1,2,0
E54000022,NHS Norfolk and Waveney Integrated Care Board,2022/23,1,1,0,175,4
E54000062,NHS Black Country Integrated Care Board,2022/23,4,0,0,122,12
E54000038,NHS Somerset Integrated Care Board,2020/21,3,1,1,29,0
E54000041,NHS Dorset Integrated Care Board,2023/24,3,0,0,13483,43
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2022/23,3,0,1,5459,38
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2021/22,4,0,1,3491,130
E54000029,NHS North East London Integrated Care Board,2021/22,1,1,0,220,4
E54000013,NHS Lincolnshire Integrated Care Board,2022/23,3,1,0,62,2
E54000043,NHS Gloucestershire Integrated Care Board,2020/21,1,0,1,7394,429
E54000058,NHS Derby and Derbyshire Integrated Care Board,2020/21,1,1,0,119,0
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2022/23,3,1,0,11,0
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2022/23,5,0,0,23,0
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2023/24,4,0,1,29,1
E54000028,NHS North Central London Integrated Care Board,2021/22,5,0,1,29,2
