ICB23CD,ICB23NM,Der_Financial_Year,EC_Department_Type,toa,mh_snomed,attends
E54000031,NHS South West London Integrated Care Board,2020/21,5,22,0,7
E54000027,NHS North West London Integrated Care Board,2020/21,3,21,0,3584
E54000064,NHS Sussex Integrated Care Board,2020/21,4,14,0,19
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2023/24,3,13,1,20
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2023/24,3,10,0,6759
E54000050,NHS North East and North Cumbria Integrated Care Board,2023/24,1,6,1,143
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2019/20,3,17,1,5
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2022/23,1,23,1,68
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2022/23,1,19,1,193
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2021/22,3,1,0,245
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2020/21,3,16,0,2614
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2023/24,3,21,0,2072
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,3,20,1,14
E54000037,NHS Devon Integrated Care Board,2019/20,1,2,0,3228
E54000055,NHS Birmingham and Solihull Integrated Care Board,2022/23,1,20,0,26178
E54000058,NHS Derby and Derbyshire Integrated Care Board,2020/21,3,4,0,32
E54000028,NHS North Central London Integrated Care Board,2019/20,3,3,0,643
E54000027,NHS North West London Integrated Care Board,2023/24,1,3,0,8415
E54000032,NHS Kent and Medway Integrated Care Board,2020/21,1,8,0,12101
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2020/21,3,22,0,193
E54000041,NHS Dorset Integrated Care Board,2019/20,1,7,0,4091
E54000055,NHS Birmingham and Solihull Integrated Care Board,2019/20,3,9,0,3110
E54000059,NHS Northamptonshire Integrated Care Board,2021/22,3,14,1,65
E54000062,NHS Black Country Integrated Care Board,2021/22,3,18,0,8150
E54000029,NHS North East London Integrated Care Board,2021/22,3,1,1,47
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2022/23,4,19,0,2806
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2023/24,4,19,0,3
E54000028,NHS North Central London Integrated Care Board,2021/22,3,19,1,66
E54000013,NHS Lincolnshire Integrated Care Board,2020/21,4,16,0,5
E54000038,NHS Somerset Integrated Care Board,2019/20,1,1,1,31
E54000013,NHS Lincolnshire Integrated Care Board,2022/23,3,22,1,22
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2019/20,3,14,0,9386
E54000034,NHS Frimley Integrated Care Board,2022/23,1,10,0,12770
E54000050,NHS North East and North Cumbria Integrated Care Board,2022/23,1,22,0,32445
E54000058,NHS Derby and Derbyshire Integrated Care Board,2022/23,5,1,0,3
E54000031,NHS South West London Integrated Care Board,2020/21,3,7,0,1016
E54000022,NHS Norfolk and Waveney Integrated Care Board,2023/24,5,18,0,533
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2019/20,3,20,0,4313
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2022/23,1,21,1,183
E54000041,NHS Dorset Integrated Care Board,2021/22,3,15,0,3408
E54000041,NHS Dorset Integrated Care Board,2023/24,5,17,0,8
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2021/22,3,17,1,4
E54000038,NHS Somerset Integrated Care Board,2022/23,5,13,0,2
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2022/23,5,15,0,35
E54000057,NHS Greater Manchester Integrated Care Board,2020/21,4,11,1,9
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2023/24,5,15,0,6
E54000057,NHS Greater Manchester Integrated Care Board,2020/21,4,9,1,3
E54000022,NHS Norfolk and Waveney Integrated Care Board,2019/20,3,17,1,2
E54000058,NHS Derby and Derbyshire Integrated Care Board,2021/22,4,18,1,1
E54000062,NHS Black Country Integrated Care Board,2020/21,5,12,0,2
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2023/24,4,8,1,1
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2021/22,5,20,0,1
E54000038,NHS Somerset Integrated Care Board,2023/24,3,5,0,1
E54000041,NHS Dorset Integrated Care Board,2020/21,3,9,1,1
E54000031,NHS South West London Integrated Care Board,2023/24,4,11,1,1
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2023/24,1,9,1,129
E54000030,NHS South East London Integrated Care Board,2019/20,1,16,1,451
E54000043,NHS Gloucestershire Integrated Care Board,2023/24,3,14,0,6892
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2022/23,1,3,1,80
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2022/23,3,22,0,26
E54000013,NHS Lincolnshire Integrated Care Board,2023/24,3,19,0,8342
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2021/22,3,19,0,7249
E54000029,NHS North East London Integrated Care Board,2020/21,4,10,0,24
E54000058,NHS Derby and Derbyshire Integrated Care Board,2023/24,1,4,1,95
E54000055,NHS Birmingham and Solihull Integrated Care Board,2021/22,3,15,0,1568
E54000063,NHS Surrey Heartlands Integrated Care Board,2019/20,1,22,1,107
E54000050,NHS North East and North Cumbria Integrated Care Board,2023/24,1,9,0,47912
E54000022,NHS Norfolk and Waveney Integrated Care Board,2021/22,5,14,0,459
E54000041,NHS Dorset Integrated Care Board,2019/20,3,14,1,13
E54000057,NHS Greater Manchester Integrated Care Board,2022/23,4,11,0,5896
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2021/22,5,17,1,1
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,1,18,1,198
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2019/20,4,9,0,110
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2022/23,3,10,0,6161
E54000064,NHS Sussex Integrated Care Board,2021/22,3,15,1,172
E54000062,NHS Black Country Integrated Care Board,2023/24,1,13,0,25303
E54000050,NHS North East and North Cumbria Integrated Care Board,2019/20,4,16,0,5226
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2023/24,1,22,0,2097
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2020/21,1,19,1,209
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2019/20,1,6,1,83
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2023/24,3,19,0,1779
E54000026,NHS Mid and South Essex Integrated Care Board,2022/23,1,17,1,340
E54000050,NHS North East and North Cumbria Integrated Care Board,2023/24,1,0,1,309
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2019/20,3,23,1,1
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,1,21,1,208
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2023/24,5,9,0,10
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2022/23,1,3,1,212
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2023/24,3,20,0,5930
E54000030,NHS South East London Integrated Care Board,2021/22,3,17,0,10508
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2021/22,1,7,0,4422
E54000026,NHS Mid and South Essex Integrated Care Board,2023/24,5,17,0,23
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2019/20,3,13,0,12882
E54000059,NHS Northamptonshire Integrated Care Board,2020/21,1,20,0,8197
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2022/23,1,13,1,205
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2020/21,3,14,0,1607
E54000050,NHS North East and North Cumbria Integrated Care Board,2022/23,3,9,0,38975
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2023/24,4,12,0,38
E54000063,NHS Surrey Heartlands Integrated Care Board,2021/22,5,7,0,6
E54000031,NHS South West London Integrated Care Board,2019/20,1,22,1,186
E54000032,NHS Kent and Medway Integrated Care Board,2020/21,1,21,0,18014
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2022/23,3,0,0,46
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2020/21,1,12,0,15137
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2020/21,3,11,0,389
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2022/23,3,8,1,13
E54000034,NHS Frimley Integrated Care Board,2020/21,5,4,1,2
E54000026,NHS Mid and South Essex Integrated Care Board,2019/20,1,19,1,229
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2019/20,5,9,0,2
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2022/23,1,20,0,14479
E54000027,NHS North West London Integrated Care Board,2023/24,4,20,0,12
E54000032,NHS Kent and Medway Integrated Care Board,2022/23,3,15,1,91
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,5,9,0,1712
E54000027,NHS North West London Integrated Care Board,2022/23,4,10,1,11
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2020/21,3,23,0,115
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2019/20,1,5,1,236
E54000027,NHS North West London Integrated Care Board,2019/20,1,21,1,332
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2019/20,3,19,0,1515
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2023/24,1,8,0,8391
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2022/23,3,10,1,20
E54000059,NHS Northamptonshire Integrated Care Board,2020/21,3,9,0,4972
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2019/20,3,18,0,5172
E54000030,NHS South East London Integrated Care Board,2022/23,4,9,0,113
E54000055,NHS Birmingham and Solihull Integrated Care Board,2019/20,4,12,0,88
E54000041,NHS Dorset Integrated Care Board,2021/22,1,21,0,9542
E54000029,NHS North East London Integrated Care Board,2020/21,1,20,1,347
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2022/23,3,11,0,5353
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2022/23,1,11,1,128
E54000041,NHS Dorset Integrated Care Board,2020/21,3,8,0,4276
E54000013,NHS Lincolnshire Integrated Care Board,2022/23,1,15,1,169
E54000028,NHS North Central London Integrated Care Board,2021/22,1,11,1,236
E54000038,NHS Somerset Integrated Care Board,2021/22,3,23,0,12
E54000026,NHS Mid and South Essex Integrated Care Board,2019/20,5,11,0,1
E54000028,NHS North Central London Integrated Care Board,2021/22,1,18,0,23079
E54000030,NHS South East London Integrated Care Board,2023/24,1,14,0,22761
E54000050,NHS North East and North Cumbria Integrated Care Board,2019/20,1,9,0,40529
E54000029,NHS North East London Integrated Care Board,2021/22,3,3,1,26
E54000031,NHS South West London Integrated Care Board,2022/23,3,12,1,13
E54000043,NHS Gloucestershire Integrated Care Board,2021/22,1,3,0,1789
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2019/20,1,21,1,80
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2021/22,5,14,0,493
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2021/22,3,16,1,11
E54000055,NHS Birmingham and Solihull Integrated Care Board,2019/20,3,6,0,353
E54000027,NHS North West London Integrated Care Board,2022/23,4,13,0,4042
E54000055,NHS Birmingham and Solihull Integrated Care Board,2020/21,3,13,0,535
E54000026,NHS Mid and South Essex Integrated Care Board,2021/22,4,18,0,11
E54000029,NHS North East London Integrated Care Board,2022/23,4,9,1,1
E54000026,NHS Mid and South Essex Integrated Care Board,2021/22,5,13,0,8
E54000038,NHS Somerset Integrated Care Board,2022/23,4,14,0,6
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2023/24,5,10,1,3
E54000064,NHS Sussex Integrated Care Board,2022/23,5,10,0,12
E54000027,NHS North West London Integrated Care Board,2019/20,3,1,1,4
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2020/21,5,21,0,1
E54000058,NHS Derby and Derbyshire Integrated Care Board,2023/24,4,14,0,31
E54000063,NHS Surrey Heartlands Integrated Care Board,2020/21,4,3,0,1
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,4,10,1,2
E54000022,NHS Norfolk and Waveney Integrated Care Board,2022/23,5,21,1,3
E54000043,NHS Gloucestershire Integrated Care Board,2023/24,5,9,0,3
E54000058,NHS Derby and Derbyshire Integrated Care Board,2020/21,4,20,0,1
E54000027,NHS North West London Integrated Care Board,2019/20,3,15,0,24757
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2022/23,1,15,0,22713
E54000027,NHS North West London Integrated Care Board,2023/24,1,23,1,375
E54000054,NHS West Yorkshire Integrated Care Board,2023/24,4,9,0,1772
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2023/24,1,19,1,247
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2022/23,3,12,0,4492
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2019/20,3,13,0,2402
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2019/20,5,14,1,2
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2022/23,3,0,0,37
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2020/21,3,7,0,88
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2021/22,3,17,1,21
E54000058,NHS Derby and Derbyshire Integrated Care Board,2023/24,1,0,1,155
E54000032,NHS Kent and Medway Integrated Care Board,2021/22,3,14,0,20667
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2021/22,1,18,0,13024
E54000062,NHS Black Country Integrated Care Board,2019/20,1,10,1,238
E54000029,NHS North East London Integrated Care Board,2020/21,1,8,0,10936
E54000054,NHS West Yorkshire Integrated Care Board,2020/21,4,11,0,978
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2019/20,3,4,0,15
E54000063,NHS Surrey Heartlands Integrated Care Board,2019/20,3,19,0,1670
E54000062,NHS Black Country Integrated Care Board,2021/22,1,1,0,6877
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2022/23,4,9,0,20
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2021/22,4,13,0,25
E54000061,NHS South Yorkshire Integrated Care Board,2023/24,3,8,0,4286
E54000059,NHS Northamptonshire Integrated Care Board,2021/22,3,4,0,10
E54000063,NHS Surrey Heartlands Integrated Care Board,2020/21,1,15,1,116
E54000026,NHS Mid and South Essex Integrated Care Board,2022/23,5,20,0,5
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2020/21,5,10,1,3
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2020/21,1,11,1,162
E54000030,NHS South East London Integrated Care Board,2019/20,3,9,0,18069
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2019/20,1,5,0,3469
E54000064,NHS Sussex Integrated Care Board,2022/23,4,17,0,49
E54000041,NHS Dorset Integrated Care Board,2021/22,1,5,1,48
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2021/22,1,2,0,3730
E54000050,NHS North East and North Cumbria Integrated Care Board,2022/23,1,17,1,479
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2020/21,3,5,0,4
E54000027,NHS North West London Integrated Care Board,2022/23,5,5,0,3
E54000058,NHS Derby and Derbyshire Integrated Care Board,2021/22,5,15,1,2
E54000027,NHS North West London Integrated Care Board,2019/20,5,13,0,21
E54000031,NHS South West London Integrated Care Board,2021/22,3,20,0,3644
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2019/20,1,1,1,82
E54000027,NHS North West London Integrated Care Board,2023/24,4,13,1,21
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2019/20,3,12,0,615
E54000063,NHS Surrey Heartlands Integrated Care Board,2022/23,4,13,0,3202
E54000029,NHS North East London Integrated Care Board,2022/23,3,4,0,1394
E54000029,NHS North East London Integrated Care Board,2020/21,3,1,1,20
E54000013,NHS Lincolnshire Integrated Care Board,2022/23,1,9,1,97
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2021/22,3,9,1,35
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2020/21,5,11,0,259
E54000055,NHS Birmingham and Solihull Integrated Care Board,2019/20,3,12,0,3204
E54000059,NHS Northamptonshire Integrated Care Board,2021/22,3,12,0,7898
E54000038,NHS Somerset Integrated Care Board,2019/20,4,14,0,10
E54000038,NHS Somerset Integrated Care Board,2021/22,1,23,0,4181
E54000029,NHS North East London Integrated Care Board,2020/21,3,10,0,8043
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2020/21,1,5,0,2339
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2022/23,1,20,1,202
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2021/22,1,22,1,95
E54000059,NHS Northamptonshire Integrated Care Board,2022/23,3,22,1,7
