Integrated care boards Code,Integrated care boards,Ethnic group (20 categories) Code,Ethnic group (20 categories),Age (7 categories) Code,Age (7 categories),Observation
E54000061,NHS South Yorkshire Integrated Care Board,15,White: Gypsy or Irish Traveller,4,Aged 18 to 20 years,59
E54000061,NHS South Yorkshire Integrated Care Board,15,White: Gypsy or Irish Traveller,5,Aged 21 to 24 years,80
E54000061,NHS South Yorkshire Integrated Care Board,15,White: Gypsy or Irish Traveller,6,Aged 25 to 29 years,113
E54000061,NHS South Yorkshire Integrated Care Board,15,White: Gypsy or Irish Traveller,7,Aged 30 years and over,801
E54000061,NHS South Yorkshire Integrated Care Board,16,White: Roma,1,Aged 4 years and under,378
E54000061,NHS South Yorkshire Integrated Care Board,16,White: Roma,2,Aged 5 to 15 years,1033
E54000061,NHS South Yorkshire Integrated Care Board,16,White: Roma,3,Aged 16 to 17 years,188
E54000061,NHS South Yorkshire Integrated Care Board,16,White: Roma,4,Aged 18 to 20 years,269
E54000061,NHS South Yorkshire Integrated Care Board,16,White: Roma,5,Aged 21 to 24 years,341
E54000061,NHS South Yorkshire Integrated Care Board,16,White: Roma,6,Aged 25 to 29 years,426
E54000061,NHS South Yorkshire Integrated Care Board,16,White: Roma,7,Aged 30 years and over,1520
E54000061,NHS South Yorkshire Integrated Care Board,17,White: Other White,1,Aged 4 years and under,3027
E54000061,NHS South Yorkshire Integrated Care Board,17,White: Other White,2,Aged 5 to 15 years,6055
E54000061,NHS South Yorkshire Integrated Care Board,17,White: Other White,3,Aged 16 to 17 years,901
E54000061,NHS South Yorkshire Integrated Care Board,17,White: Other White,4,Aged 18 to 20 years,2012
E54000061,NHS South Yorkshire Integrated Care Board,17,White: Other White,5,Aged 21 to 24 years,3584
E54000061,NHS South Yorkshire Integrated Care Board,17,White: Other White,6,Aged 25 to 29 years,6156
E54000061,NHS South Yorkshire Integrated Care Board,17,White: Other White,7,Aged 30 years and over,30907
E54000061,NHS South Yorkshire Integrated Care Board,18,Other ethnic group: Arab,1,Aged 4 years and under,1046
E54000061,NHS South Yorkshire Integrated Care Board,18,Other ethnic group: Arab,2,Aged 5 to 15 years,2381
E54000061,NHS South Yorkshire Integrated Care Board,18,Other ethnic group: Arab,3,Aged 16 to 17 years,399
E54000061,NHS South Yorkshire Integrated Care Board,18,Other ethnic group: Arab,4,Aged 18 to 20 years,635
E54000061,NHS South Yorkshire Integrated Care Board,18,Other ethnic group: Arab,5,Aged 21 to 24 years,633
E54000061,NHS South Yorkshire Integrated Care Board,18,Other ethnic group: Arab,6,Aged 25 to 29 years,850
E54000061,NHS South Yorkshire Integrated Care Board,18,Other ethnic group: Arab,7,Aged 30 years and over,4431
E54000061,NHS South Yorkshire Integrated Care Board,19,Other ethnic group: Any other ethnic group,1,Aged 4 years and under,1213
E54000061,NHS South Yorkshire Integrated Care Board,19,Other ethnic group: Any other ethnic group,2,Aged 5 to 15 years,2788
E54000061,NHS South Yorkshire Integrated Care Board,19,Other ethnic group: Any other ethnic group,3,Aged 16 to 17 years,432
E54000061,NHS South Yorkshire Integrated Care Board,19,Other ethnic group: Any other ethnic group,4,Aged 18 to 20 years,708
E54000061,NHS South Yorkshire Integrated Care Board,19,Other ethnic group: Any other ethnic group,5,Aged 21 to 24 years,967
E54000061,NHS South Yorkshire Integrated Care Board,19,Other ethnic group: Any other ethnic group,6,Aged 25 to 29 years,1300
E54000061,NHS South Yorkshire Integrated Care Board,19,Other ethnic group: Any other ethnic group,7,Aged 30 years and over,7607
E54000062,NHS Black Country Integrated Care Board,-8,Does not apply,1,Aged 4 years and under,0
E54000062,NHS Black Country Integrated Care Board,-8,Does not apply,2,Aged 5 to 15 years,0
E54000062,NHS Black Country Integrated Care Board,-8,Does not apply,3,Aged 16 to 17 years,0
E54000062,NHS Black Country Integrated Care Board,-8,Does not apply,4,Aged 18 to 20 years,0
E54000062,NHS Black Country Integrated Care Board,-8,Does not apply,5,Aged 21 to 24 years,0
E54000062,NHS Black Country Integrated Care Board,-8,Does not apply,6,Aged 25 to 29 years,0
E54000062,NHS Black Country Integrated Care Board,-8,Does not apply,7,Aged 30 years and over,0
E54000062,NHS Black Country Integrated Care Board,1,"Asian, Asian British or Asian Welsh: Bangladeshi",1,Aged 4 years and under,1831
E54000062,NHS Black Country Integrated Care Board,1,"Asian, Asian British or Asian Welsh: Bangladeshi",2,Aged 5 to 15 years,4043
E54000062,NHS Black Country Integrated Care Board,1,"Asian, Asian British or Asian Welsh: Bangladeshi",3,Aged 16 to 17 years,833
E54000062,NHS Black Country Integrated Care Board,1,"Asian, Asian British or Asian Welsh: Bangladeshi",4,Aged 18 to 20 years,1139
E54000062,NHS Black Country Integrated Care Board,1,"Asian, Asian British or Asian Welsh: Bangladeshi",5,Aged 21 to 24 years,1376
E54000062,NHS Black Country Integrated Care Board,1,"Asian, Asian British or Asian Welsh: Bangladeshi",6,Aged 25 to 29 years,1351
E54000062,NHS Black Country Integrated Care Board,1,"Asian, Asian British or Asian Welsh: Bangladeshi",7,Aged 30 years and over,8029
E54000062,NHS Black Country Integrated Care Board,2,"Asian, Asian British or Asian Welsh: Chinese",1,Aged 4 years and under,188
E54000062,NHS Black Country Integrated Care Board,2,"Asian, Asian British or Asian Welsh: Chinese",2,Aged 5 to 15 years,683
E54000062,NHS Black Country Integrated Care Board,2,"Asian, Asian British or Asian Welsh: Chinese",3,Aged 16 to 17 years,87
E54000062,NHS Black Country Integrated Care Board,2,"Asian, Asian British or Asian Welsh: Chinese",4,Aged 18 to 20 years,110
E54000062,NHS Black Country Integrated Care Board,2,"Asian, Asian British or Asian Welsh: Chinese",5,Aged 21 to 24 years,128
E54000062,NHS Black Country Integrated Care Board,2,"Asian, Asian British or Asian Welsh: Chinese",6,Aged 25 to 29 years,231
E54000062,NHS Black Country Integrated Care Board,2,"Asian, Asian British or Asian Welsh: Chinese",7,Aged 30 years and over,2475
E54000062,NHS Black Country Integrated Care Board,3,"Asian, Asian British or Asian Welsh: Indian",1,Aged 4 years and under,6685
E54000062,NHS Black Country Integrated Care Board,3,"Asian, Asian British or Asian Welsh: Indian",2,Aged 5 to 15 years,17584
E54000062,NHS Black Country Integrated Care Board,3,"Asian, Asian British or Asian Welsh: Indian",3,Aged 16 to 17 years,3059
E54000062,NHS Black Country Integrated Care Board,3,"Asian, Asian British or Asian Welsh: Indian",4,Aged 18 to 20 years,3793
E54000062,NHS Black Country Integrated Care Board,3,"Asian, Asian British or Asian Welsh: Indian",5,Aged 21 to 24 years,5579
E54000062,NHS Black Country Integrated Care Board,3,"Asian, Asian British or Asian Welsh: Indian",6,Aged 25 to 29 years,7541
E54000062,NHS Black Country Integrated Care Board,3,"Asian, Asian British or Asian Welsh: Indian",7,Aged 30 years and over,72728
E54000062,NHS Black Country Integrated Care Board,4,"Asian, Asian British or Asian Welsh: Pakistani",1,Aged 4 years and under,6305
E54000062,NHS Black Country Integrated Care Board,4,"Asian, Asian British or Asian Welsh: Pakistani",2,Aged 5 to 15 years,14145
E54000062,NHS Black Country Integrated Care Board,4,"Asian, Asian British or Asian Welsh: Pakistani",3,Aged 16 to 17 years,2545
E54000062,NHS Black Country Integrated Care Board,4,"Asian, Asian British or Asian Welsh: Pakistani",4,Aged 18 to 20 years,3317
E54000062,NHS Black Country Integrated Care Board,4,"Asian, Asian British or Asian Welsh: Pakistani",5,Aged 21 to 24 years,4079
E54000062,NHS Black Country Integrated Care Board,4,"Asian, Asian British or Asian Welsh: Pakistani",6,Aged 25 to 29 years,4704
E54000062,NHS Black Country Integrated Care Board,4,"Asian, Asian British or Asian Welsh: Pakistani",7,Aged 30 years and over,28374
E54000062,NHS Black Country Integrated Care Board,5,"Asian, Asian British or Asian Welsh: Other Asian",1,Aged 4 years and under,1694
E54000062,NHS Black Country Integrated Care Board,5,"Asian, Asian British or Asian Welsh: Other Asian",2,Aged 5 to 15 years,4155
E54000062,NHS Black Country Integrated Care Board,5,"Asian, Asian British or Asian Welsh: Other Asian",3,Aged 16 to 17 years,658
E54000062,NHS Black Country Integrated Care Board,5,"Asian, Asian British or Asian Welsh: Other Asian",4,Aged 18 to 20 years,784
E54000062,NHS Black Country Integrated Care Board,5,"Asian, Asian British or Asian Welsh: Other Asian",5,Aged 21 to 24 years,1112
E54000062,NHS Black Country Integrated Care Board,5,"Asian, Asian British or Asian Welsh: Other Asian",6,Aged 25 to 29 years,1384
E54000062,NHS Black Country Integrated Care Board,5,"Asian, Asian British or Asian Welsh: Other Asian",7,Aged 30 years and over,11443
E54000062,NHS Black Country Integrated Care Board,6,"Black, Black British, Black Welsh, Caribbean or African: African",1,Aged 4 years and under,2907
E54000062,NHS Black Country Integrated Care Board,6,"Black, Black British, Black Welsh, Caribbean or African: African",2,Aged 5 to 15 years,7749
E54000062,NHS Black Country Integrated Care Board,6,"Black, Black British, Black Welsh, Caribbean or African: African",3,Aged 16 to 17 years,1360
E54000062,NHS Black Country Integrated Care Board,6,"Black, Black British, Black Welsh, Caribbean or African: African",4,Aged 18 to 20 years,1570
E54000062,NHS Black Country Integrated Care Board,6,"Black, Black British, Black Welsh, Caribbean or African: African",5,Aged 21 to 24 years,1929
E54000062,NHS Black Country Integrated Care Board,6,"Black, Black British, Black Welsh, Caribbean or African: African",6,Aged 25 to 29 years,2281
E54000062,NHS Black Country Integrated Care Board,6,"Black, Black British, Black Welsh, Caribbean or African: African",7,Aged 30 years and over,15968
E54000062,NHS Black Country Integrated Care Board,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",1,Aged 4 years and under,1514
E54000062,NHS Black Country Integrated Care Board,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",2,Aged 5 to 15 years,3751
E54000062,NHS Black Country Integrated Care Board,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",3,Aged 16 to 17 years,812
E54000062,NHS Black Country Integrated Care Board,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",4,Aged 18 to 20 years,978
E54000062,NHS Black Country Integrated Care Board,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",5,Aged 21 to 24 years,1458
E54000062,NHS Black Country Integrated Care Board,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",6,Aged 25 to 29 years,2120
E54000062,NHS Black Country Integrated Care Board,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",7,Aged 30 years and over,20889
E54000062,NHS Black Country Integrated Care Board,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",1,Aged 4 years and under,1199
E54000062,NHS Black Country Integrated Care Board,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",2,Aged 5 to 15 years,3177
E54000062,NHS Black Country Integrated Care Board,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",3,Aged 16 to 17 years,454
E54000062,NHS Black Country Integrated Care Board,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",4,Aged 18 to 20 years,397
E54000062,NHS Black Country Integrated Care Board,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",5,Aged 21 to 24 years,367
E54000062,NHS Black Country Integrated Care Board,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",6,Aged 25 to 29 years,469
E54000062,NHS Black Country Integrated Care Board,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",7,Aged 30 years and over,4261
E54000062,NHS Black Country Integrated Care Board,9,Mixed or Multiple ethnic groups: White and Asian,1,Aged 4 years and under,2108
E54000062,NHS Black Country Integrated Care Board,9,Mixed or Multiple ethnic groups: White and Asian,2,Aged 5 to 15 years,3749
E54000062,NHS Black Country Integrated Care Board,9,Mixed or Multiple ethnic groups: White and Asian,3,Aged 16 to 17 years,586
E54000062,NHS Black Country Integrated Care Board,9,Mixed or Multiple ethnic groups: White and Asian,4,Aged 18 to 20 years,520
E54000062,NHS Black Country Integrated Care Board,9,Mixed or Multiple ethnic groups: White and Asian,5,Aged 21 to 24 years,632
E54000062,NHS Black Country Integrated Care Board,9,Mixed or Multiple ethnic groups: White and Asian,6,Aged 25 to 29 years,732
E54000062,NHS Black Country Integrated Care Board,9,Mixed or Multiple ethnic groups: White and Asian,7,Aged 30 years and over,2160
E54000062,NHS Black Country Integrated Care Board,10,Mixed or Multiple ethnic groups: White and Black African,1,Aged 4 years and under,590
E54000062,NHS Black Country Integrated Care Board,10,Mixed or Multiple ethnic groups: White and Black African,2,Aged 5 to 15 years,1199
E54000062,NHS Black Country Integrated Care Board,10,Mixed or Multiple ethnic groups: White and Black African,3,Aged 16 to 17 years,108
E54000062,NHS Black Country Integrated Care Board,10,Mixed or Multiple ethnic groups: White and Black African,4,Aged 18 to 20 years,133
E54000062,NHS Black Country Integrated Care Board,10,Mixed or Multiple ethnic groups: White and Black African,5,Aged 21 to 24 years,138
E54000062,NHS Black Country Integrated Care Board,10,Mixed or Multiple ethnic groups: White and Black African,6,Aged 25 to 29 years,137
E54000062,NHS Black Country Integrated Care Board,10,Mixed or Multiple ethnic groups: White and Black African,7,Aged 30 years and over,663
E54000062,NHS Black Country Integrated Care Board,11,Mixed or Multiple ethnic groups: White and Black Caribbean,1,Aged 4 years and under,4096
E54000062,NHS Black Country Integrated Care Board,11,Mixed or Multiple ethnic groups: White and Black Caribbean,2,Aged 5 to 15 years,8348
E54000062,NHS Black Country Integrated Care Board,11,Mixed or Multiple ethnic groups: White and Black Caribbean,3,Aged 16 to 17 years,1223
E54000062,NHS Black Country Integrated Care Board,11,Mixed or Multiple ethnic groups: White and Black Caribbean,4,Aged 18 to 20 years,1372
E54000062,NHS Black Country Integrated Care Board,11,Mixed or Multiple ethnic groups: White and Black Caribbean,5,Aged 21 to 24 years,1877
E54000062,NHS Black Country Integrated Care Board,11,Mixed or Multiple ethnic groups: White and Black Caribbean,6,Aged 25 to 29 years,2353
E54000062,NHS Black Country Integrated Care Board,11,Mixed or Multiple ethnic groups: White and Black Caribbean,7,Aged 30 years and over,7223
E54000062,NHS Black Country Integrated Care Board,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,1,Aged 4 years and under,1374
E54000062,NHS Black Country Integrated Care Board,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,2,Aged 5 to 15 years,2442
E54000062,NHS Black Country Integrated Care Board,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,3,Aged 16 to 17 years,320
E54000062,NHS Black Country Integrated Care Board,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,4,Aged 18 to 20 years,351
E54000062,NHS Black Country Integrated Care Board,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,5,Aged 21 to 24 years,411
E54000062,NHS Black Country Integrated Care Board,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,6,Aged 25 to 29 years,458
E54000062,NHS Black Country Integrated Care Board,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,7,Aged 30 years and over,1949
E54000062,NHS Black Country Integrated Care Board,13,"White: English, Welsh, Scottish, Northern Irish or British",1,Aged 4 years and under,38753
E54000062,NHS Black Country Integrated Care Board,13,"White: English, Welsh, Scottish, Northern Irish or British",2,Aged 5 to 15 years,93804
E54000062,NHS Black Country Integrated Care Board,13,"White: English, Welsh, Scottish, Northern Irish or British",3,Aged 16 to 17 years,16521
E54000062,NHS Black Country Integrated Care Board,13,"White: English, Welsh, Scottish, Northern Irish or British",4,Aged 18 to 20 years,21756
E54000062,NHS Black Country Integrated Care Board,13,"White: English, Welsh, Scottish, Northern Irish or British",5,Aged 21 to 24 years,33477
